"Reservoir_name","Basin","Subbasin","Agency_name","Lat","Long","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"Mahi Bajaj Sagar","Mahi Basin","Mahi Upper","CWC","23.56591534","74.56320292","2024-02-25","2024","02","280.75","1.711","0.85355","273"
"Mahi Bajaj Sagar","Mahi Basin","Mahi Upper","CWC","23.56591534","74.56320292","2024-02-26","2024","02","280.75","1.711","0.8463","272.9"
"Mahi Bajaj Sagar","Mahi Basin","Mahi Upper","CWC","23.56591534","74.56320292","2024-02-27","2024","02","280.75","1.711","0.83902","272.8"
"Mahi Bajaj Sagar","Mahi Basin","Mahi Upper","CWC","23.56591534","74.56320292","2024-02-28","2024","02","280.75","1.711","0.83098","272.7"
"Mahi Bajaj Sagar","Mahi Basin","Mahi Upper","CWC","23.56591534","74.56320292","2024-02-29","2024","02","280.75","1.711","0.82291","272.6"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-01","2024","02","146.3","0.471","0.469","147.47"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-02","2024","02","146.3","0.471","0.469","147.49"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-03","2024","02","146.3","0.471","0.469","147.5"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-04","2024","02","146.3","0.471","0.469","147.5"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-05","2024","02","146.3","0.471","0.469","147.52"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-06","2024","02","146.3","0.471","0.469","147.54"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-07","2024","02","146.3","0.471","0.469","147.54"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-08","2024","02","146.3","0.471","0.469","147.53"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-09","2024","02","146.3","0.471","0.469","147.52"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-10","2024","02","146.3","0.471","0.469","147.5"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-11","2024","02","146.3","0.471","0.469","147.47"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-12","2024","02","146.3","0.471","0.469","147.44"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-13","2024","02","146.3","0.471","0.469","147.41"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-14","2024","02","146.3","0.471","0.469","147.39"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-15","2024","02","146.3","0.471","0.469","147.38"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-16","2024","02","146.3","0.471","0.469","147.38"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-17","2024","02","146.3","0.471","0.469","147.38"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-18","2024","02","146.3","0.471","0.469","147.37"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-19","2024","02","146.3","0.471","0.469","147.37"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-20","2024","02","146.3","0.471","0.469","147.36"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-21","2024","02","146.3","0.471","0.469","147.35"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-22","2024","02","146.3","0.471","0.469","147.33"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-23","2024","02","146.3","0.471","0.469","147.31"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-24","2024","02","146.3","0.471","0.469","147.31"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-25","2024","02","146.3","0.471","0.469","147.3"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-26","2024","02","146.3","0.471","0.469","147.28"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-27","2024","02","146.3","0.471","0.469","147.27"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-28","2024","02","146.3","0.471","0.469","147.25"
"Maithon Reservoir","Ganga Basin","Damodar","CWC","23.83173749","86.80262006","2024-02-29","2024","02","146.3","0.471","0.469","147.23"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-01","2024","02","115.06","0.224","0.0634","105.92"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-02","2024","02","115.06","0.224","NA","NA"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-03","2024","02","115.06","0.224","0.06028","105.64"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-04","2024","02","115.06","0.224","0.0585","105.48"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-05","2024","02","115.06","0.224","0.05662","105.31"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-06","2024","02","115.06","0.224","0.05463","105.13"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-07","2024","02","115.06","0.224","0.05256","104.94"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-08","2024","02","115.06","0.224","0.05047","104.74"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-09","2024","02","115.06","0.224","0.04828","104.53"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-10","2024","02","115.06","0.224","0.04621","104.3"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-11","2024","02","115.06","0.224","0.04444","104.3"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-12","2024","02","115.06","0.224","0.04293","103.94"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-13","2024","02","115.06","0.224","0.04293","103.94"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-14","2024","02","115.06","0.224","0.04275","103.92"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-15","2024","02","115.06","0.224","0.04265","103.91"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-16","2024","02","115.06","0.224","0.04246","103.89"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-17","2024","02","115.06","0.224","0.04218","103.86"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-18","2024","02","115.06","0.224","0.0419","103.83"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-19","2024","02","115.06","0.224","0.04161","103.8"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-20","2024","02","115.06","0.224","0.04161","103.8"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-21","2024","02","115.06","0.224","0.04161","103.8"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-22","2024","02","115.06","0.224","0.04161","103.8"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-23","2024","02","115.06","0.224","0.04142","103.78"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-24","2024","02","115.06","0.224","0.04172","103.78"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-25","2024","02","115.06","0.224","0.04132","103.77"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-26","2024","02","115.06","0.224","0.04113","103.75"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-27","2024","02","115.06","0.224","0.04113","103.75"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-28","2024","02","115.06","0.224","0.04103","103.74"
"Malampuzha","West flowing rivers from Tadri to Kanyakumari Basin","Varrar and others","CWC","10.8476441","76.68945355","2024-02-29","2024","02","115.06","0.224","0.04083","103.72"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-01","2024","02","633.83","0.972","0.28855","626.687"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-02","2024","02","633.83","0.972","NA","NA"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-03","2024","02","633.83","0.972","0.27439","626.471"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-04","2024","02","633.83","0.972","0.27354","626.455"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-05","2024","02","633.83","0.972","0.27156","626.425"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-06","2024","02","633.83","0.972","0.26958","626.395"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-07","2024","02","633.83","0.972","0.26765","626.364"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-08","2024","02","633.83","0.972","0.26561","626.334"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-09","2024","02","633.83","0.972","0.26363","626.303"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-10","2024","02","633.83","0.972","0.26193","626.273"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-11","2024","02","633.83","0.972","0.25995","626.242"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-12","2024","02","633.83","0.972","0.25542","626.212"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-13","2024","02","633.83","0.972","0.25627","626.181"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-14","2024","02","633.83","0.972","0.25429","626.151"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-15","2024","02","633.83","0.972","0.2523","626.12"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-16","2024","02","633.83","0.972","0.25061","626.09"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-17","2024","02","633.83","0.972","0.24862","626.059"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-18","2024","02","633.83","0.972","0.24692","626.029"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-19","2024","02","633.83","0.972","0.24579","626.014"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-20","2024","02","633.83","0.972","0.24494","625.998"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-21","2024","02","633.83","0.972","0.24409","655.983"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-22","2024","02","633.83","0.972","0.24324","625.968"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-23","2024","02","633.83","0.972","0.24239","625.953"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-24","2024","02","633.83","0.972","0.24154","625.937"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-25","2024","02","633.83","0.972","0.24041","625.922"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-26","2024","02","633.83","0.972","0.23956","625.907"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-27","2024","02","633.83","0.972","0.23786","625.876"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-28","2024","02","633.83","0.972","0.23616","625.846"
"Malaprabha Reservoir","Krishna Basin","Krishna Upper","CWC","15.79144906","75.01899439","2024-02-29","2024","02","633.83","0.972","0.23418","625.815"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-01","2024","02","594.36","0.884","0.2632","579.41"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-02","2024","02","594.36","0.884","0.2632","579.41"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-03","2024","02","594.36","0.884","0.2632","579.41"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-04","2024","02","594.36","0.884","0.26176","565.1"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-05","2024","02","594.36","0.884","0.25783","579.22"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-06","2024","02","594.36","0.884","0.25415","579.09"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-07","2024","02","594.36","0.884","0.25137","578.99"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-08","2024","02","594.36","0.884","0.24922","578.91"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-09","2024","02","594.36","0.884","0.24817","578.87"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-10","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-11","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-12","2024","02","594.36","0.884","0.2481","578.87"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-13","2024","02","594.36","0.884","0.2463","578.8"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-14","2024","02","594.36","0.884","0.24367","578.7"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-15","2024","02","594.36","0.884","0.24075","578.59"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-16","2024","02","594.36","0.884","0.2386","578.51"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-17","2024","02","594.36","0.884","0.23781","578.48"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-18","2024","02","594.36","0.884","0.2378","578.48"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-19","2024","02","594.36","0.884","0.2378","578.48"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-20","2024","02","594.36","0.884","0.2378","578.48"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-21","2024","02","594.36","0.884","0.23542","578.39"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-22","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-23","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-24","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-25","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-26","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-27","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-28","2024","02","594.36","0.884","NA","NA"
"Mani Dam","West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","CWC","13.6766317","75.0490642","2024-02-29","2024","02","594.36","0.884","0.226","578.17"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-01","2024","02","711.25","0.288","0.11531","699.5"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-02","2024","02","711.25","0.288","NA","NA"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-03","2024","02","711.25","0.288","0.11498","699.47"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-04","2024","02","711.25","0.288","0.1198","699.46"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-05","2024","02","711.25","0.288","0.11475","699.45"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-06","2024","02","711.25","0.288","0.11464","699.44"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-07","2024","02","711.25","0.288","0.11453","699.43"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-08","2024","02","711.25","0.288","0.11423","699.42"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-09","2024","02","711.25","0.288","0.11431","699.41"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-10","2024","02","711.25","0.288","0.11431","699.4"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-11","2024","02","711.25","0.288","0.11408","699.39"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-12","2024","02","711.25","0.288","0.11397","699.38"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-13","2024","02","711.25","0.288","0.11367","699.37"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-14","2024","02","711.25","0.288","0.11375","699.36"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-15","2024","02","711.25","0.288","0.11363","699.35"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-16","2024","02","711.25","0.288","0.11341","699.33"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-17","2024","02","711.25","0.288","0.11319","699.31"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-18","2024","02","711.25","0.288","0.11296","699.29"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-19","2024","02","711.25","0.288","0.11774","699.27"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-20","2024","02","711.25","0.288","0.11251","699.25"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-21","2024","02","711.25","0.288","0.11229","699.23"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-22","2024","02","711.25","0.288","0.11195","699.2"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-23","2024","02","711.25","0.288","0.11163","699.18"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-24","2024","02","711.25","0.288","0.11151","669.16"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-25","2024","02","711.25","0.288","0.11139","699.15"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-26","2024","02","711.25","0.288","0.11128","699.14"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-27","2024","02","711.25","0.288","0.11106","699.12"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-28","2024","02","711.25","0.288","0.11083","699.1"
"Manikdoh","Krishna Basin","Bhima Upper","CWC","19.24842931","73.77241196","2024-02-29","2024","02","711.25","0.288","0.11061","699.08"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-01","2024","02","308.46","0.707","0.283","304.76"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-02","2024","02","308.46","0.707","NA","NA"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-03","2024","02","308.46","0.707","0.276","304.68"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-04","2024","02","308.46","0.707","0.274","304.64"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-05","2024","02","308.46","0.707","0.271","304.61"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-06","2024","02","308.46","0.707","0.267","304.55"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-07","2024","02","308.46","0.707","0.262","304.49"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-08","2024","02","308.46","0.707","0.257","304.43"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-09","2024","02","308.46","0.707","0.257","304.43"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-10","2024","02","308.46","0.707","0.255","304.4"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-11","2024","02","308.46","0.707","0.248","304.31"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-12","2024","02","308.46","0.707","0.243","304.25"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-13","2024","02","308.46","0.707","0.236","304.15"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-14","2024","02","308.46","0.707","0.232","304.09"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-15","2024","02","308.46","0.707","0.232","304.09"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-16","2024","02","308.46","0.707","0.23","304.06"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-17","2024","02","308.46","0.707","0.23","304.06"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-18","2024","02","308.46","0.707","0.227","304.03"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-19","2024","02","308.46","0.707","0.225","304"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-20","2024","02","308.46","0.707","0.221","303.94"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-21","2024","02","308.46","0.707","0.219","303.91"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-22","2024","02","308.46","0.707","0.219","303.91"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-23","2024","02","308.46","0.707","0.216","303.88"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-24","2024","02","308.46","0.707","0.215","303.85"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-25","2024","02","308.46","0.707","0.213","303.82"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-26","2024","02","308.46","0.707","NA","NA"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-27","2024","02","308.46","0.707","NA","NA"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-28","2024","02","308.46","0.707","NA","NA"
"Matatila Reservoir","Ganga Basin","Yamuna Lower","CWC","25.05884303","78.33251496","2024-02-29","2024","02","308.46","0.707","0.205","303.71"
"Mayurakshi\Masanjor Reservoir","Ganga Basin","Bhagirathi and others (Ganga Lower)","CWC","24.15179111","87.29415256","2024-02-01","2024","02","121.31","0.48","0.216","115.214"
"Mayurakshi\Masanjor Reservoir","Ganga Basin","Bhagirathi and others (Ganga Lower)","CWC","24.15179111","87.29415256","2024-02-02","2024","02","121.31","0.48","0.216","115.214"
"Mayurakshi\Masanjor Reservoir","Ganga Basin","Bhagirathi and others (Ganga Lower)","CWC","24.15179111","87.29415256","2024-02-03","2024","02","121.31","0.48","0.216","115.214"
